Date,Close,High,Low,Open,Volume
,PEP,PEP,PEP,PEP,PEP
2015-04-14,70.50585174560547,70.73237449727482,69.70207590299147,69.90667278203719,4501700
2015-04-15,70.6081314086914,71.09770875318513,70.51314161863654,70.68850952906297,3508700
2015-04-16,70.47663116455078,70.82006406995728,70.30126318673486,70.53508901543859,3699000
2015-04-17,70.00895690917969,70.23547961453954,69.6801413600562,70.03087720247515,4991600
2015-04-20,70.51315307617188,70.83466560990004,70.32316789034648,70.33778513725026,4468600
2015-04-21,70.7177734375,71.28772360955604,70.54240544029386,71.02466882632278,4184300
2015-04-22,71.08309173583984,71.3461463897429,70.64466917094985,71.06117144382215,5293600
2015-04-23,69.95051574707031,71.20002283671168,69.74591330255332,70.63737587027147,7827700
2015-04-24,69.54131317138672,69.93589521932225,69.05904994047418,69.93589521932225,5381700
2015-04-27,69.04443359375,69.61438358991799,69.0225132977199,69.54131407820222,5348500
2015-04-28,68.9932861328125,69.24903221774545,68.70100250366919,69.22711192115786,5065900
2015-04-29,68.96404266357422,69.02980911430932,68.14565536443796,68.84713258148848,4963600
2015-04-30,69.5047836303711,69.65823128078522,68.51102263972547,68.80330626782946,6714400
2015-05-01,69.82626342773438,69.8701095785354,69.24170197388264,69.53398548823068,4622300
2015-05-04,70.11127471923828,70.33048886251488,69.60709110945767,69.7459215303421,3729400
2015-05-05,69.72398376464844,70.27201341070753,69.59245642660042,70.16240636652654,3502800
2015-05-06,69.76783752441406,70.12588203787081,69.38055851615673,70.08934449421655,3376400
2015-05-07,69.52667999267578,69.90664467601749,69.38053544151005,69.52667999267578,3157400
2015-05-08,70.5497055053711,70.5935461056408,69.81899910168977,70.08205385300285,5231600
2015-05-11,70.40354919433594,70.95157890613645,70.23548987129783,70.34509135378072,3070300
2015-05-12,70.2939224243164,70.42544974125788,69.41707736126993,70.14778343875697,4229900
2015-05-13,70.4474105834961,70.84929578074247,70.27203702393811,70.34510655299674,3739800
2015-05-14,71.60919952392578,71.60919952392578,70.68850825480435,70.7615777515944,4018500
2015-05-15,71.76997375488281,71.93073003303053,71.42654090153933,71.48499874356517,3809500
2015-05-18,71.64576721191406,71.85036411896908,71.36809520247003,71.61653828592797,3328300
2015-05-19,71.57269287109375,71.85766793393087,71.29502643354282,71.56538982065523,3323900
2015-05-20,71.38269805908203,71.85034963086568,71.37538943534734,71.60921522123917,2789800
2015-05-21,71.02466583251953,71.4557855437537,70.80545723896388,71.17081046973784,3406100
2015-05-22,70.33782196044922,71.03199103094084,70.31590165346411,71.03199103094084,3311100
2015-05-26,69.99433135986328,70.35237575400161,69.78242594194828,70.19161953524922,3806200
2015-05-27,70.42546844482422,70.57161304404163,69.9358965808504,70.14049344490833,4028200
2015-05-28,70.92233276367188,71.16346711627222,70.09663687200896,70.54967666402972,5321700
2015-05-29,70.46200561523438,71.05387590810314,70.10396110502889,71.03195561204821,5731700
2015-06-01,70.1258773803711,70.57891167245506,69.88474298789964,70.57891167245506,4407000
2015-06-02,70.18433380126953,70.40354231967687,69.68745335476184,69.87743295574569,3959800
2015-06-03,70.14974975585938,70.66501323095481,70.03933454949588,70.53251610650875,3248800
2015-06-04,69.29586029052734,70.38528143474353,69.28114088758286,69.93626382962225,4793700
2015-06-05,68.49352264404297,69.17809002579891,68.38310746325342,69.09711926761653,4741200
2015-06-08,68.33895111083984,68.7585300013951,68.26534284819786,68.67755922770378,4466600
2015-06-09,68.50824737548828,68.69227081913319,68.25061567757538,68.3095045273697,3411900
2015-06-10,68.964599609375,69.25167561592998,68.55238344369673,68.72904992153636,3892000
2015-06-11,69.25907135009766,69.4062934975313,69.1118548186147,69.19282559571553,3020100
2015-06-12,69.0014419555664,69.24435429511907,68.78061715084198,69.16338351526818,3748500
2015-06-15,68.19174194335938,68.76589431624778,68.11813367277516,68.65547910239593,7203000
2015-06-16,68.8615951538086,68.97936727215829,68.14758308347437,68.28743712301765,2728700
2015-06-17,69.22962188720703,69.39155780054796,68.64074461995882,68.87629440366814,3108900
2015-06-18,70.09822845458984,70.3116907553885,69.28116373101192,69.4357427846684,4035400
2015-06-19,69.82585144042969,70.15709137142728,69.7227987678549,69.84057084396203,5463300
2015-06-22,70.3705825805664,70.57668799411724,69.9289273206787,69.9289273206787,3626700
2015-06-23,70.3705825805664,70.47363528734182,70.03198002745411,70.37794509275074,3679900
2015-06-24,70.14237213134766,70.49569397644184,70.12029021802294,70.12029021802294,4742000
2015-06-25,69.80377960205078,70.65764552890309,69.80377960205078,70.48098458126991,4426400
2015-06-26,69.86266326904297,70.26014896771544,69.80377441888784,70.00251726822408,5119600
2015-06-29,68.964599609375,69.75221940458053,68.91307329065866,69.48722530376861,3625600
2015-06-30,68.70698547363281,69.7080733871281,68.64810224385913,69.56821939847248,4188500
2015-07-01,69.5755844116211,69.61239134848073,68.8615781337149,69.04560158611291,4808600
2015-07-02,69.67866516113281,69.91421503145514,69.3474194705236,69.63449569948044,3209600
2015-07-06,69.48726654052734,69.87003290443496,69.20019036360891,69.22227228245634,4952400
2015-07-07,70.95945739746094,71.15084339556326,69.5903222109427,69.76698318521731,7724800
2015-07-08,70.3779296875,70.87111119282133,70.30432142962295,70.45153794537705,6055100
2015-07-09,69.62711334228516,71.65873390475777,69.25170952892033,71.6513713939221,9932300
2015-07-10,70.33377075195312,70.86375361513046,69.93627939260726,70.23807495569642,7233600
2015-07-13,71.56306457519531,71.76180749805317,70.782806677821,70.88585939574018,7263800
2015-07-14,71.49678039550781,71.75441768808237,71.20234740276436,71.69552884315394,4479400
2015-07-15,70.92263793945312,71.65136924370755,70.90055602355908,71.45262638471094,5464700
2015-07-16,71.3275146484375,71.65139221195457,71.30543272546497,71.46736869924754,4253000
2015-07-17,71.23916625976562,71.2686106894798,70.70182086134639,71.06250529743129,3573300
2015-07-20,71.62931060791016,71.75445086523159,71.25390668380172,71.46001212039897,3391800
2015-07-21,71.3495864868164,71.75444040393036,71.28333511131088,71.75444040393036,3065400
2015-07-22,71.5262222290039,71.75441509085456,71.25387115897932,71.41580705274704,3371300
2015-07-23,71.30540466308594,71.67345154365445,71.00360352536389,71.40109483029185,2742900
2015-07-24,70.79749298095703,71.32011883913904,70.73124162701744,71.15817732500814,3631700
2015-07-27,70.41474914550781,70.97417649761039,70.17183679696399,70.68710030967716,4783400
2015-07-28,70.74597930908203,70.83431259149604,70.40001430623168,70.83431259149604,4937100
2015-07-29,71.05512237548828,71.23178328707691,70.70180055231103,70.79749070943213,3851100
2015-07-30,71.12873077392578,71.3127541952123,70.77540894998717,70.79749086198969,3380700
2015-07-31,70.92263793945312,71.52623464300783,70.81222274403272,71.52623464300783,5049600
2015-08-03,71.73234558105469,71.75443311461348,70.79014632343318,70.80487134580571,3711100
2015-08-04,71.99732971191406,72.13718932505637,71.53359265942348,71.62192593340015,3955000
2015-08-05,73.01315307617188,73.13092517558371,72.05622879467936,72.15191897644839,4320400
2015-08-06,72.98369598388672,74.05839217831989,72.94688905023472,73.35910536652865,6224000
2015-08-07,72.9468994140625,73.20453113838037,72.667185772796,72.88065366321663,4608300
2015-08-10,72.93951416015625,73.38853171794001,72.79229768243476,73.25603464161122,4753700
2015-08-11,72.59358978271484,72.68927997765181,72.24762471616773,72.57886475829295,3581300
2015-08-12,72.41691589355469,72.45372283495192,71.40110833282989,72.16664666309599,3743300
2015-08-13,72.71870422363281,73.0425872795876,72.15927138587902,72.43162810256372,4190600
2015-08-14,73.04258728027344,73.07202608904252,72.6524528647107,72.74814864903448,3375600
2015-08-17,73.50634002685547,73.67563848519593,72.68927531830528,72.74080166857641,3253100
2015-08-18,73.4400863647461,73.91854852575571,73.24134348159329,73.24134348159329,4578500
2015-08-19,72.86592102050781,73.37382752100757,72.60828932313468,73.15299714271643,3903500
2015-08-20,72.12248229980469,72.57885692047525,72.12248229980469,72.36538901702097,3956800
2015-08-21,70.8490219116211,71.84274732952925,70.73860672830918,71.54830871268067,7514400
2015-08-24,67.59551239013672,67.96355938481334,56.29647077675472,67.4114888927984,13366900
2015-08-25,65.98344421386719,69.29586613470771,65.91719847110623,69.29586613470771,8258100
2015-08-26,68.08132934570312,68.1843820516713,66.02026961038823,67.51453946287813,7614100
2015-08-27,68.89837646484375,69.18545258885123,67.61757486419883,68.82476821026873,6690000
2015-08-28,68.84683227539062,69.07501949019692,68.29476208528631,68.45670357293531,6002300
2015-08-31,68.40518951416016,68.69962812487623,68.19172166178974,68.41255202381414,5328000
2015-09-01,67.22745513916016,67.83841440494304,66.89620952491555,67.0728760988929,8367800
2015-09-02,67.97888946533203,68.3646305521343,67.40770311617977,67.78601892193089,5935400
2015-09-03,68.34239959716797,68.80232010863503,68.15694859957057,68.24596711584283,3774100
2015-09-04,67.4448013305664,67.9047217321257,67.2370971684151,67.50414699389934,5653600
2015-09-08,68.52041625976562,68.54266946733937,67.9343906024314,68.1940207899811,3638200
2015-09-09,67.37802124023438,69.04707931283583,67.1332246979699,69.01740649018146,4474400
2015-09-10,67.54864501953125,68.0233989481843,67.08131071275152,67.13323674683815,3928100
2015-09-11,67.96405792236328,67.97889150637198,67.27418024593918,67.44479192984839,4062600
2015-09-14,67.65251922607422,67.97891478114917,67.49674107283802,67.96408119206173,4383600
2015-09-15,68.29044342041016,68.49814754057577,67.61540502987188,68.00114044453477,3725100
2015-09-16,69.0396728515625,69.22512378386598,68.35721477896885,68.50557326100632,4152000
2015-09-17,69.26221466064453,70.00401837300632,68.69844225458588,69.21770258943386,5300800
2015-09-18,69.02482604980469,69.45506782913294,68.09015194530934,68.38687451207907,9622400
2015-09-21,69.5144271850586,69.92983546476187,69.15836456231675,69.22512418176335,3654000
2015-09-22,68.52041625976562,69.04709625722745,68.20885437519237,68.98033097499261,4547900
2015-09-23,68.54265594482422,68.76519363617166,68.14208130898382,68.44621785167907,3401600
2015-09-24,68.5946044921875,68.88390754757818,67.83796137846237,68.1643568910116,4064000
2015-09-25,69.33641815185547,69.86309829270826,68.74297271059068,68.94326295231149,4897200
2015-09-28,68.5946044921875,69.46993328169411,68.39431427875434,68.96550642571547,4659200
2015-09-29,69.01741790771484,69.25479486870688,68.47589870883539,68.6539356742143,5632200
2015-09-30,69.95209503173828,70.02627427392673,69.38090298190909,69.77405805906993,5873600
2015-10-01,69.6182861328125,70.10045973911129,69.08418648642085,69.87791633327679,5061800
2015-10-02,69.84825134277344,69.89275776152473,68.63910747789856,69.11386147629263,5163700
2015-10-05,71.07220458984375,71.19831550925673,70.16720324794679,70.40458584471823,5700200
2015-10-06,72.00686645507812,72.69674394543054,71.75465597836366,72.66707112590325,7094300
2015-10-07,73.08251190185547,73.43116061253669,72.01431821962535,72.09591709487049,6528200
2015-10-08,73.41634368896484,73.44601652847183,72.4000701590333,72.4000701590333,4683300
2015-10-09,73.7872314453125,73.89850315709843,73.29763817726013,73.36440346813743,5607000
2015-10-12,73.54242706298828,74.25455802006934,73.20861762231439,73.4014825322748,4581300
2015-10-13,72.63740539550781,73.55724591209169,72.61515219356842,73.40888179997548,5989400
2015-10-14,72.31845092773438,72.8525505696288,72.25911092492355,72.5261550863569,4238400
2015-10-15,72.90447998046875,73.060258106639,72.27394785277559,72.77837468683295,5763900
2015-10-16,73.95784759521484,74.03944647811136,72.91932664837697,73.3273154033448,5550800
2015-10-19,74.31391143798828,74.38067106928568,73.82431817041659,73.95784309252575,4902700
2015-10-20,74.38065338134766,74.46967186142302,73.93557229999685,74.14327642732636,3613600
2015-10-21,74.36582946777344,74.84800306006574,73.98750795265009,74.10619927485104,4332000
2015-10-22,76.46513366699219,76.68767140140251,74.42517330757282,74.67738387180722,5934800
2015-10-23,75.98297119140625,76.73219469030124,75.61206925366815,76.6431761878189,5015800
2015-10-26,76.06455993652344,76.26484446603212,75.55271351959264,75.95328823812366,3770700
2015-10-27,76.36126708984375,76.5541319578011,75.67138949111738,75.76040230417077,3995700
2015-10-28,76.21292877197266,76.55415787640162,75.27825996139029,76.48739824400907,5164800
2015-10-29,76.25743103027344,76.47996876909771,75.58980649477321,75.73074536484113,3008100
2015-10-30,75.80491638183594,76.58380681428501,75.80491638183594,76.13130613754726,5425800
2015-11-02,75.21891784667969,76.09424668966221,74.99637440916145,75.76785115717271,5007300
2015-11-03,74.86283111572266,75.0779548766861,74.05426776613105,75.0408680858731,4174900
2015-11-04,74.64030456542969,75.17439857729113,74.47710681478557,74.84058911243845,3345600
2015-11-05,74.63288879394531,74.87768543254477,74.32133252273572,74.64030841740681,2834100
2015-11-06,73.97267150878906,74.3954994236426,73.54984359393552,74.23230169167921,4660400
2015-11-09,73.34956359863281,73.88366328305843,72.86739561751207,73.79465044199704,3959900
2015-11-10,73.3124771118164,73.60178016551967,72.97866197787964,73.06768047883232,3367800
2015-11-11,73.75753784179688,74.15069287448433,73.50532165547055,73.64626616134446,3147300
2015-11-12,72.97122955322266,73.68336040214012,72.94897068897997,73.36438459548317,3892800
2015-11-13,72.72645568847656,73.40149430059314,72.5558382997574,72.83772740637909,4001000
2015-11-16,73.85398864746094,73.92817355922104,72.43714625316699,72.51132550541291,3446600
2015-11-17,73.3124771118164,74.09136777197354,73.11218689955147,73.83915717521246,3446500
2015-11-18,74.38065338134766,74.46225223987183,73.37180557139189,73.49049121864603,4074200
2015-11-19,74.87024688720703,75.19664232285007,74.55127107315035,74.56610465681001,3496000
2015-11-20,74.25457000732422,75.77527028147391,74.18039074847867,75.3079301976691,4800600
2015-11-23,74.81092071533203,75.43403892205426,74.35841989244877,74.53645689980627,4604000
2015-11-24,74.64768981933594,74.92215917254084,74.18035561637708,74.425152148194,3405400
2015-11-25,74.55126953125,74.87766496014238,74.51417708359844,74.57352273603577,2906000
2015-11-27,74.72931671142578,74.91476767007202,74.24714308704273,74.24714308704273,1463400
2015-11-30,74.299072265625,74.89993154019093,74.27681339735143,74.72931417384383,6083300
2015-12-01,74.96669006347656,75.01120213985486,74.26197871872486,74.26197871872486,4473200
2015-12-02,74.31155395507812,74.98384931837717,74.22191191369829,74.96891182772572,4361600
2015-12-03,74.02022552490234,74.69252664893457,73.77371986205519,74.41614030289068,5661000
2015-12-04,75.4918212890625,75.72339517403834,73.60938371907238,74.10240077583919,6422700
2015-12-07,75.20050811767578,75.8279912438272,74.78966143071445,75.46942864328936,3408000
2015-12-08,74.82699584960938,75.30507543978973,74.42361512680253,74.99880837381087,3385200
2015-12-09,74.05012512207031,75.41713680690665,73.94554555374874,74.34892633120008,4195100
2015-12-10,73.8783187866211,74.4012166318589,73.54216528683186,74.18458589621493,3926600
2015-12-11,73.04165649414062,73.79612806311056,72.86237809627166,73.1537076299928,5429700
2015-12-14,73.16866302490234,73.66915746094978,72.31708330271147,73.27324259084446,6633900
2015-12-15,74.24435424804688,74.45351340577702,73.35542212853417,73.60193357835595,5554200
2015-12-16,75.50678253173828,75.69353258408282,74.4385720043612,74.58049816871471,4994500
2015-12-17,74.84940338134766,75.52917616835593,74.82699429151805,75.4470057062086,4303600
2015-12-18,73.13130950927734,74.52073012422093,73.11636631603886,74.51325852760169,6926800
2015-12-21,73.66915130615234,73.68408880039942,73.03419666706199,73.49733877693954,3089100
2015-12-22,74.55059814453125,74.75228562571476,73.67660386164962,73.88576863734028,3882100
2015-12-23,75.17809295654297,75.26773502423273,74.71495082221729,74.84941107417258,2929600
2015-12-24,75.1033935546875,75.42460383770099,74.78218327167401,75.0809844627124,1044300
2015-12-28,75.20796966552734,75.29014013177121,74.8045889310097,74.99133895444425,4017700
2015-12-29,75.78314208984375,75.96989207596872,75.27518189961758,75.52916484430932,2362200
2015-12-30,75.55905151367188,75.85038105918065,75.43206288084143,75.82797197093501,2333000
2015-12-31,74.6402359008789,75.37976997721057,74.55806544795317,75.0959063401371,3041500
2016-01-04,73.78119659423828,73.95300912306298,73.05661129214377,73.62432725878534,6689000
2016-01-05,74.28919219970703,74.5879935184407,73.73641346450448,73.81111236939762,4893800
2016-01-06,74.31155395507812,74.52071301914067,73.29563361606824,73.4898494903223,5483400
2016-01-07,72.88479614257812,73.93806897023585,72.61587566314033,73.54962574475537,5440000
2016-01-08,72.61589050292969,73.67662944461911,72.41420295171356,73.0790326897555,4853500
2016-01-11,72.78768920898438,73.1462460538363,72.3618993937488,72.71298464207845,5638000
2016-01-12,72.92215728759766,73.51228809479483,72.56359470505242,73.51228809479483,5185800
2016-01-13,72.08551788330078,73.16119997389133,71.97346671567108,72.81010897492585,5161500
2016-01-14,71.57007598876953,72.51876928385603,71.45803053586496,72.01080900044141,6592500
2016-01-15,70.16571807861328,70.63632607957153,69.69511007765504,70.1806555726552,8229400
2016-01-19,71.54019927978516,71.78671068819979,70.56163094228053,70.71103438639182,6828900
2016-01-20,70.04619598388672,71.27874727313721,69.69511072861806,70.85295744948614,7558100
2016-01-21,70.569091796875,70.71848951908551,69.6577508735806,70.24788156488037,6076300
2016-01-22,71.59996795654297,71.92864986793595,70.307660803401,70.87537685142257,6946600
2016-01-25,71.66719055175781,72.33202017679183,71.36091777886251,71.65224735840962,4407000
2016-01-26,71.95105743408203,72.62335873894546,71.54020505356574,71.6447903224637,3735200
2016-01-27,71.66719055175781,72.66816793806667,71.38332686972639,71.62983826754576,5795100
2016-01-28,72.795166015625,73.13131951960361,71.7717794058827,72.03322833175996,5169900
2016-01-29,74.1771011352539,74.1771011352539,72.89226024321128,73.10889092376802,7340600
2016-02-01,73.97542572021484,74.25181783405354,72.84745387084594,73.60192563623988,3648100
2016-02-02,73.36287689208984,73.7139678402113,73.20600755978928,73.69155874976241,3809900
2016-02-03,73.74388122558594,73.9754495284474,72.90723871652006,73.85593242667274,5146000
2016-02-04,72.75035858154297,73.8783306275243,72.45902892119467,73.71398965006424,5212000
2016-02-05,72.69804382324219,72.98937338354435,72.30960630922532,72.93708360859672,5574800
2016-02-08,72.84745788574219,73.1238500148139,72.01082129898987,72.56359985797398,4729500
2016-02-09,73.41517639160156,73.79614807715821,72.04069880324208,72.22744884725782,4994200
2016-02-10,72.92215728759766,73.75132791677201,72.84745271266317,73.36288464408477,4505500
2016-02-11,72.38430786132812,73.16118861736702,71.77923392971464,72.00333623018751,5898500
2016-02-12,73.57205200195312,73.64675088608072,71.82407417689726,72.01082423679603,5110600
2016-02-16,73.65420532226562,74.17710878763751,73.28070528949637,74.10240422175708,4709700
2016-02-17,74.3638687133789,74.6178460339098,73.8036185895689,73.9530163429213,4493200
2016-02-18,74.41617584228516,74.67762482117128,73.93062448197647,74.37882354566129,3729100
2016-02-19,74.38627624511719,74.84194679218432,73.54963402609125,73.54963402609125,4531300
2016-02-22,74.60289001464844,75.11831612514736,74.38625933666465,74.68506046833737,4731500
2016-02-23,74.35639190673828,74.70001127470289,74.23686915310263,74.61784080636802,3721100
2016-02-24,74.46096801757812,74.51325779508203,73.50480882941633,73.95300773647239,5691200
2016-02-25,75.20050811767578,75.22291721161704,74.57303069068355,74.57303069068355,4668900
2016-02-26,73.47492980957031,75.10339024484583,73.0864865685917,75.06603796042765,6506200
2016-02-29,73.07156372070312,73.96796173482791,73.04915462522393,73.47494453680716,5955300
2016-03-01,74.02022552490234,74.05757780368764,73.24335055841797,73.5794982708553,5160200
2016-03-02,73.97735595703125,73.99992516615355,73.38300857732959,73.76670235204944,4180000
2016-03-03,74.60179138183594,74.65445477874205,73.74412132669687,73.99239408634556,4856600
2016-03-04,75.23375701904297,75.23375701904297,74.15791406407544,74.33847347375472,7067200
2016-03-07,74.66952514648438,74.93284222320595,74.45887148510711,74.66952514648438,5967100
2016-03-08,75.03815460205078,75.32404657875772,74.29334194566087,74.45885714483212,4871200
2016-03-09,75.38423156738281,75.67012355296312,75.03815693104741,75.2337663306738,5085000
2016-03-10,75.82058715820312,75.89581977493881,75.24880893922659,75.5723143570827,5502800
2016-03-11,76.21930694580078,76.29454528440505,75.67762305117445,75.98608416778976,5912400
2016-03-14,75.7228012084961,76.32466800846575,75.70023199273099,76.0839201405015,3580500
2016-03-15,76.09894561767578,76.41492601644934,75.42184066324668,75.43688488895395,3860300
2016-03-16,75.85822296142578,76.24191111283021,75.24130618518193,75.94098057993622,4176600
2016-03-17,76.6406478881836,76.82873232379228,75.82812174878254,75.98611198590805,5635800
2016-03-18,76.20428466796875,76.69330531033205,75.99363103492142,76.49017092140711,7273900
2016-03-21,76.39234924316406,76.82870636390571,75.4744965891487,75.91837869193887,4420300
2016-03-22,75.81306457519531,76.36979858440606,75.55727252221816,76.19675839454197,3457600
2016-03-23,75.84314727783203,76.55787140084809,75.63249368027111,75.7528704445231,3407900
2016-03-24,75.74535369873047,75.92591312486337,75.34661566857501,75.76039792595793,3183100
2016-03-28,75.97105407714844,76.44502470318115,75.850677304891,75.95600411067605,3785500
2016-03-29,76.26445770263672,76.46758631077603,75.80553134882138,76.02370992193686,3356700
2016-03-30,77.25757598876953,77.40804126347005,76.29458445496871,76.33219790370269,4673600
2016-03-31,77.09955596923828,77.82931858373023,76.96413497832512,77.14469438624931,5367700
2016-04-01,78.07759857177734,78.16035617053146,76.70081932691953,76.71586929390061,4128600
2016-04-04,78.10768127441406,78.20548308587975,77.31772458066588,78.09263704952694,4220400
2016-04-05,77.56599426269531,78.19043575850944,77.39295985390027,78.0700590046698,3589200
2016-04-06,78.18292236328125,78.23558576592102,77.3929713236847,77.6788575466034,4196800
2016-04-07,77.94215393066406,78.22052083658703,77.51332183984584,77.74654459839714,6220900
2016-04-08,79.05564880371094,79.18354483822968,78.1678900666657,78.2355977061587,6154500
2016-04-11,78.46883392333984,79.57476565497677,78.36350709175538,79.1158448830055,5354000
2016-04-12,78.927734375,79.08572457021184,78.33338702736694,78.37100046058123,3777200
2016-04-13,78.33341217041016,79.25878443079769,78.06257010886216,79.25125944578754,3802400
2016-04-14,77.61114501953125,78.31081343621308,77.27258967545806,77.28763964090845,5593300
2016-04-15,78.07006072998047,78.10015491910544,77.49828835624494,77.67132276886396,4553500
